TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
1º nas nuvens: congresso de música,2015,Português,VAZIO,"['Edite Rocha', 'Felipe Amorim', 'Fabio Henrique Viana', 'José Antônio Baeta Zille', 'Roger Canesso', 'Sara Carvalho', 'Andrea Peliccioni', 'Daniel Augusto']","['1', '2', '3', '4', '5', '6', '7', '8']",['3'],5447952097396899,Fabio Henrique Viana,Viana,"VIANA, Fábio Henrique",Belo Horizonte,MG,"Possui bacharelado em Música (Flauta Transversal) pela Universidade Federal de Minas Gerais (2000), diploma de flauta pelo Conservatório G. Verdi, de Milão, Itália (2003), mestrado em Música pela Universidade Federal de Minas Gerais (2005) e doutorado em História pela Universidade Federal de Minas Gerais (2011). É professor da Escola de Música e do Programa de Pós-Graduação em Práticas Musicais da Universidade do Estado de Minas Gerais.",21-07-2022,Universidade do Estado de Minas Gerais,
Rumos da Arte - livro do aluno 8 ano,2018,Português,VAZIO,"['Maurílio Rocha', 'Mariana Lima Muniz', 'Rodrigo Vivas Andrade', 'Ana Cristina Carvalho Pereira']","['1', '2', '3', '4']",['3'],1526956020506544,Rodrigo Vivas Andrade,Andrade,"Vivas, Rodrigo;ANDRADE, RODRIGO VIVAS",Bom Sucesso,MG,"Rodrigo Vivas graduou-se em História pela Universidade Federal de Ouro Preto (UFOP) em 1999 onde recebeu o prêmio de Destaque no Curso. Realizou seu mestrado em História da Cultura na Universidade Federal de Minas Gerais (2001) Defendeu a tese de Doutorado em História da Arte em 2008, UNICAMP, sendo orientado pelo Professor Nelson Aguilar com o título: Os Salões Municipais de Belas Artes e a Emergência da Arte Contemporânea em Belo Horizonte. 1960-1969. Dentre as inúmeras publicações destaca-se: Por uma história da arte em Belo Horizonte: artistas, salões e Exposições (ComArte, 2012); Abstrações em Movimento: concretismo, neoconcretismo e tachismo, em 2016; Arte como vocação: Raimundo Coutinho Canavarro (2018); além dos livros didáticos adotados na rede pública de ensino brasileira: Arte de Perto (2018); Rumos da Arte (2018). Tem inúmeras publicações em congressos e revistas especializadas da área que também atua como parecerista. &amp;#10;Realizou dezenas de curadorias em instituições como Museu de Arte da Pampulha, UFMG, Museu da Inconfidência, Reitoria da UFMG, Centro Cultural Usiminas. Participou como jurado de editais como Vale do Rio do Doce, Casa Fiat de Cultura, Palácio das Artes, Salão de Itabirito, Salão de Anápolis, Centro Cultural UFMG, dentre outros. &amp;#10;Professor Permanente do Programa de Pós-graduação em Artes da Escola de Belas Artes e Professor Associado da graduação da mesma instituição. Orienta trabalhos de doutorado e mestrado tendo inúmeros pesquisadores que já concluíram sua formação. &amp;#10;Na gestão foi Diretor do Centro Cultural UFMG, Diretor de Ação Cultural da UFMG, Diretor Geral do Festival de Inverno da UFMG, Diretor Geral do Festival de Verão UFMG.",18-04-2022,Universidade Federal de Minas Gerais,
Rumos da Arte - livro do professor 8 ano,2018,Português,VAZIO,"['Maurílio Rocha', 'Mariana Lima Muniz', 'Rodrigo Vivas Andrade', 'Ana Cristina Carvalho Pereira']","['1', '2', '3', '4']",['3'],1526956020506544,Rodrigo Vivas Andrade,Andrade,"Vivas, Rodrigo;ANDRADE, RODRIGO VIVAS",Bom Sucesso,MG,"Rodrigo Vivas graduou-se em História pela Universidade Federal de Ouro Preto (UFOP) em 1999 onde recebeu o prêmio de Destaque no Curso. Realizou seu mestrado em História da Cultura na Universidade Federal de Minas Gerais (2001) Defendeu a tese de Doutorado em História da Arte em 2008, UNICAMP, sendo orientado pelo Professor Nelson Aguilar com o título: Os Salões Municipais de Belas Artes e a Emergência da Arte Contemporânea em Belo Horizonte. 1960-1969. Dentre as inúmeras publicações destaca-se: Por uma história da arte em Belo Horizonte: artistas, salões e Exposições (ComArte, 2012); Abstrações em Movimento: concretismo, neoconcretismo e tachismo, em 2016; Arte como vocação: Raimundo Coutinho Canavarro (2018); além dos livros didáticos adotados na rede pública de ensino brasileira: Arte de Perto (2018); Rumos da Arte (2018). Tem inúmeras publicações em congressos e revistas especializadas da área que também atua como parecerista. &amp;#10;Realizou dezenas de curadorias em instituições como Museu de Arte da Pampulha, UFMG, Museu da Inconfidência, Reitoria da UFMG, Centro Cultural Usiminas. Participou como jurado de editais como Vale do Rio do Doce, Casa Fiat de Cultura, Palácio das Artes, Salão de Itabirito, Salão de Anápolis, Centro Cultural UFMG, dentre outros. &amp;#10;Professor Permanente do Programa de Pós-graduação em Artes da Escola de Belas Artes e Professor Associado da graduação da mesma instituição. Orienta trabalhos de doutorado e mestrado tendo inúmeros pesquisadores que já concluíram sua formação. &amp;#10;Na gestão foi Diretor do Centro Cultural UFMG, Diretor de Ação Cultural da UFMG, Diretor Geral do Festival de Inverno da UFMG, Diretor Geral do Festival de Verão UFMG.",18-04-2022,Universidade Federal de Minas Gerais,
Hellenika ? Introdução ao Grego Antigo,2009,Português,VAZIO,"['Jacyntho Lins Brandao', 'Saraiva, O. Q.', 'Celina Figueiredo Lage']","['1', '2', '3']",['3'],8974163389393254,Celina Figueiredo Lage,Lage,"LAGE, C. F.;LAGE, Celina F.;LAGE, Celina;LAGE, CELINA FIGUEIREDO;FIGUEIREDO LAGE, CELINA",Belo Horizonte,MG,"Celina Figueiredo Lage é Professora do Programa de Pós-Graduação em Artes (PPGArtes/UEMG) e dos Cursos de Graduação da Escola Guignard, Universidade do Estado de Minas Gerais (UEMG). Sua trajetória  acadêmica e artística fez com que se tornasse expert nas relações interartes, com ênfase nas Artes da Antiguidade Grega e da Contemporaneidade.&amp;#10;Atuou de 2009 a 2012 no Programa de Pós-Graduação em Artes Aplicadas da Universidade Helênica Aberta, na Grécia. Doutora em Literatura Comparada, Mestre em Teoria da Literatura e Licenciada em Letras, com habilitação em Grego e Latim. Pós-doutorado na National &amp; Kapodistrian University of Athens (Grécia) e na Athens School of Fine Arts (Grécia). Ex-Bolsista da Fundação Alexander Onassis, do State Scholarships Foundation (Grécia), da FAPEMIG e do CNPq. Membro do Conselho Municipal de Política Cultural de Belo Horizonte - COMUC. Vice-Presidente do Comitê Brasileiro para Reunificação das Esculturas do Partenon (membro do International Commitee for Reunification of the Parthenon Sculptures) colaborando regularmente com Museu da Acrópole e Ministério da Cultura da Grécia. Ganhadora do prêmio Pontos de Memória no Exterior do Instituto Brasileiro de Museus (IBRAM) e do Ministério da Cultura, do prêmio Coroa de Ouro pela Associação do Helenismo Ecumênico (Grécia), e do Prêmio Xerox do Brasil na categoria Tradução pelo livro ?Poesia Grega Antiga?.&amp;#10;Possui atuação internacional no campo da performance, música experimental, poesia sonora, poesia digital, video-arte, fotografia e curadoria de eventos multimídia. &amp;#10;Áreas de atuação -  Literaturas Clássicas, Literatura Comparada, Teatro, Performance, Artes Visuais, Novas Mídias, Curadoria, Cinema, Fotografia, Música Experimental e Arte Contemporânea.",29-05-2022,Universidade do Estado de Minas Gerais,
Sobre PerformAtividade,2009,Português,VAZIO,"['Edélcio Mostaço', 'Isabel Orofino', 'Stephan Arnulf Baumgartel', 'Vera Collaço']","['1', '2', '3', '4']",['3'],8439378198120294,Stephan Arnulf Baumgartel,Baumgartel,"BAUMGARTEL, S. A.;BAUMGÄRTEL, STEPHAN ARNULF;BAUMGARTEL, STEPHAN",Mühldorf,,"Stephan A. Baumgärtel possui mestrado em Letras Inglês pela Ludwig-Maximilians-Universität München (1995), doutorado em Literaturas da Língua Inglesa pela Universidade Federal de Santa Catarina (2005), e pós-doutorado na ECA/USP (2009-2010) com estudos sobre a dramaturgia brasileira contemporânea. A tese de doutoramento recebeu o Prêmio CAPES 2005. Atualmente é professor associado da Universidade do Estado de Santa Catarina na área de história do teatro, estética teatral e dramaturgia. É idealizador e coordenador do projeto ?Encontro com Dramaturgo? da UDESC que convida regularmente dramaturgos brasileiros a dar palestras e administrar oficinas. Enquanto pesquisador, investiga principalmente as modalidades de poéticas políticas teatrais na contemporâneidade e modalidades não-miméticas de encenar textos teatrais não-dramáticas. Leciona principalmente nos seguintes campos:dramaturgia &amp;#10;contemporânea, teatro pós-dramático, teatro performativo, análise da encenação teatral.",27-04-2022,Universidade do Estado de Santa Catarina,
Anais do VI Colóquio Internacional de Etnocenologia,2009,Português,VAZIO,"['Armindo Bião', 'Leda Maria Martins', 'Fernando Antonio Mencarelli']","['1', '2', '3']",['3'],5745792827414580,Fernando Antonio Mencarelli,Mencarelli,"MENCARELLI, F. A.;Fernando Mencarelli;Fernando Antonio Mencarelli;FA Mencarelli;F. Mencarelli",Mogi-Mirim,SP,"Professor Titular da UFMG, pesquisador CNPq e diretor teatral. Pró-Reitor de Cultura da UFMG. Doutor e mestre pela Unicamp, na área de História Social da Cultura, com trabalhos sobre a história do teatro brasileiro. Visiting Research Scholar no Graduate Center da City University of New York/CUNY, Bolsa CAPES de Estágio Senior no Exterior. Pós-Doutoramento em Teatro, no Laboratório ARIAS/CNRS-Universidade Sorbonne Nouvelle/Paris III, França (Bolsa CAPES). Professor na graduação em Teatro e na pós-graduação em Artes da Escola de Belas-Artes da UFMG. Diretor de Ação Cultural da UFMG (desde 2019). Representante da UFMG no Conselho Estadual de Política Cultural de Minas Gerais. Representante da UFMG no Conselho Municipal de Cultura de Belo Horizonte (COMUC). Coordenação do Campus Cultural UFMG em Tiradentes (2018). Foi membro do Comitê Diretor do Instituto de Estudos Avançados Transdisciplinares da UFMG. Foi membro do Comitê de Assessoramento da CAPES na área de Artes. Foi membro do Comitê de Assessoramento do CNPq na área de Artes (2013-2016). Foi Diretor adjunto da Diretoria de Ação Cultural da UFMG (2014-2015). Foi Coordenador do Programa de Pós-graduação em Artes da Escola de Belas Artes da UFMG. Foi Presidente da ABRACE - Associação Brasileira de Pesquisa e Pós-graduação em Artes Cênicas, 2006/2008. Integrou as equipes de criação do Curso de Graduação em Artes Cênicas da UFMG (1998), da Linha de Pesquisa em Artes Cênicas (2006) e da Linha de Pesquisa em Artes da Cena (2014) do Programa de Pós-graduação em Artes da UFMG. Foi membro do Conselho Curador da Fundação Municipal de Cultura de Belo Horizonte e da Comissão de Especialistas do Fundo Estadual de Cultura da Secretaria de Estado da Cultura de Minas Gerais. Atualmente é membro da equipe de pesquisadores da Maison des Sciences de L´Homme Paris Nord (Paris/França), pesquisador associado do Groupe de Recherche Théâtralité, Performativité et Effets de Presénce, da Université du Québec à Montréal (Canadá). Diretor artístico associado do Centro Internacional de Teatro Ecum (SP). Foi membro da equipe de organização da Mostra Internacional de Teatro de São Paulo (2013-2016).",13-07-2022,Universidade Federal de Minas Gerais,
Entrelaçando experiências: possibilidades de aperfeiçoamento profissional na educação infantil,2015,Português,VAZIO,"['Rogério Correia da Silva', 'Tânia Aretuza Ambrizi Gebara', 'Ana Cristina Carvalho Pereira', 'Cristina de Freitas Castilho']","['1', '2', '3', '4']",['3'],8524050960433272,Ana Cristina Carvalho Pereira,Pereira,"PEREIRA, A. C. C.;CARVALHO PEREIRA, ANA CRISTINA;PEREIRA, ANA CRISTINA CARVALHO",São Paulo,SP,"Possui graduação em Pedagogia Licenciatura Plena pelo Centro Universitário de Belo Horizonte (2001), mestrado em Educação Tecnológica pelo Centro Federal de Educação Tecnológica de Minas Gerais (2005) e doutorado em Pós Graduação em Estudos Lingüísticos pela Universidade Federal de Minas Gerais (2010). Atualmente é professor associado da Universidade Federal de Minas Gerais, membro da Associação Brasileira de Pesquisa e Pós-Graduação em Artes Cênicas, colaborador da Associação Nacional de Pós-Graduação e Pesquisa em Letras e Linguística, assessora da Prefeitura Municipal de Belo Horizonte, profissional de dança da Associação Profissional dos Profissionais da Dança, bailarina/coreógrafa/maitre do Sindicato dos Artistas e Técnicos em Espetáculos de Diversões de MG, bailarina do Sindicato dos Artistas e Técnicos em Espetáculos de Diversões, sócio do Conselho Brasileiro de Dança e bailarina da Associação Profissional dos Artistas e Técnicos em Espetáculos de Diversões. Tem experiência na área de Educação, com ênfase em Educação, atuando principalmente nos seguintes temas: analogias e metáforas, recurso didático, dança, dança clássica e formação humana.",13-04-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0003-2421-6757
A música para banda em Viçosa,2013,Português,VAZIO,"['Katya Beatriz de Oliveira', 'Rogério Moreira Campos', 'Modesto Flávio Chagas Fonseca']","['1', '2', '3']",['3'],1662489956608125,Modesto Flávio Chagas Fonseca,Fonseca,"FONSECA, M. F. C.",Ponte Nova,MG,"Professor Adjunto do Departamento de Música da Universidade Federal de São João Del Rei, lecionando as disciplinas Prática de Orquestra, Canto Coral, Fundamentos da Regência, Harmonia e Análise Musical. É graduado em música ? Bacharelado em Regência em 1993 pela Escola de Música da Universidade Federal de Minas Gerais, Belo Horizonte (MG), Mestre em Musicologia pela Universidade Federal do Estado Rio de Janeiro ? UNI-RIO em 2004 e Doutor em Musicologia na mesma universidade em 2013. Foi Regente Adjunto da Orquestra Filarmônica do Espírito Santo entre os anos de 1993 a 2010 e em 1994 forma a Orquestra de Câmara de Viçosa ? MG sendo também seu regente titular. Formou, em 2001, o grupo Coro e Orquestra Domine Maris e o Capela Del Rey em 2010, ambos dedicados à divulgação da música brasileira dos séculos XVIII e XIX, no qual atua como violista, regente e diretor artístico. Com o primeiro gravou, em 2005, o CD ?Creator Alme? que faz o primeiro registro sonoro da maioria das obras que nele constam. Com o segundo realizou em 2011 uma série de concertos nas regiões central e norte do Brasil. Diretor Regente da Orquestra Lira Sanjoanense desde 2015. Coordena o Centro de Documentação Musical de Viçosa ? CDMV e realizou a publicação de dois volumes de obras sacra e para banda, pertencentes aos acervos viçosenses e da região.",09-03-2022,Universidade Federal de São João Del-Rei,
Scripta Classica,1999,Português,VAZIO,"['Lopes, A. O.O.D.', 'Flores jr., O.', 'Celina Figueiredo Lage']","['1', '2', '3']",['3'],8974163389393254,Celina Figueiredo Lage,Lage,"LAGE, C. F.;LAGE, Celina F.;LAGE, Celina;LAGE, CELINA FIGUEIREDO;FIGUEIREDO LAGE, CELINA",Belo Horizonte,MG,"Celina Figueiredo Lage é Professora do Programa de Pós-Graduação em Artes (PPGArtes/UEMG) e dos Cursos de Graduação da Escola Guignard, Universidade do Estado de Minas Gerais (UEMG). Sua trajetória  acadêmica e artística fez com que se tornasse expert nas relações interartes, com ênfase nas Artes da Antiguidade Grega e da Contemporaneidade.&amp;#10;Atuou de 2009 a 2012 no Programa de Pós-Graduação em Artes Aplicadas da Universidade Helênica Aberta, na Grécia. Doutora em Literatura Comparada, Mestre em Teoria da Literatura e Licenciada em Letras, com habilitação em Grego e Latim. Pós-doutorado na National &amp; Kapodistrian University of Athens (Grécia) e na Athens School of Fine Arts (Grécia). Ex-Bolsista da Fundação Alexander Onassis, do State Scholarships Foundation (Grécia), da FAPEMIG e do CNPq. Membro do Conselho Municipal de Política Cultural de Belo Horizonte - COMUC. Vice-Presidente do Comitê Brasileiro para Reunificação das Esculturas do Partenon (membro do International Commitee for Reunification of the Parthenon Sculptures) colaborando regularmente com Museu da Acrópole e Ministério da Cultura da Grécia. Ganhadora do prêmio Pontos de Memória no Exterior do Instituto Brasileiro de Museus (IBRAM) e do Ministério da Cultura, do prêmio Coroa de Ouro pela Associação do Helenismo Ecumênico (Grécia), e do Prêmio Xerox do Brasil na categoria Tradução pelo livro ?Poesia Grega Antiga?.&amp;#10;Possui atuação internacional no campo da performance, música experimental, poesia sonora, poesia digital, video-arte, fotografia e curadoria de eventos multimídia. &amp;#10;Áreas de atuação -  Literaturas Clássicas, Literatura Comparada, Teatro, Performance, Artes Visuais, Novas Mídias, Curadoria, Cinema, Fotografia, Música Experimental e Arte Contemporânea.",29-05-2022,Universidade do Estado de Minas Gerais,
Rumos da Arte - livro do aluno 9 ano,2018,Português,VAZIO,"['Mariana Lima Muniz', 'Maurílio Rocha', 'Rodrigo Vivas Andrade', 'Ana Cristina Carvalho Pereira']","['1', '2', '3', '4']",['3'],1526956020506544,Rodrigo Vivas Andrade,Andrade,"Vivas, Rodrigo;ANDRADE, RODRIGO VIVAS",Bom Sucesso,MG,"Rodrigo Vivas graduou-se em História pela Universidade Federal de Ouro Preto (UFOP) em 1999 onde recebeu o prêmio de Destaque no Curso. Realizou seu mestrado em História da Cultura na Universidade Federal de Minas Gerais (2001) Defendeu a tese de Doutorado em História da Arte em 2008, UNICAMP, sendo orientado pelo Professor Nelson Aguilar com o título: Os Salões Municipais de Belas Artes e a Emergência da Arte Contemporânea em Belo Horizonte. 1960-1969. Dentre as inúmeras publicações destaca-se: Por uma história da arte em Belo Horizonte: artistas, salões e Exposições (ComArte, 2012); Abstrações em Movimento: concretismo, neoconcretismo e tachismo, em 2016; Arte como vocação: Raimundo Coutinho Canavarro (2018); além dos livros didáticos adotados na rede pública de ensino brasileira: Arte de Perto (2018); Rumos da Arte (2018). Tem inúmeras publicações em congressos e revistas especializadas da área que também atua como parecerista. &amp;#10;Realizou dezenas de curadorias em instituições como Museu de Arte da Pampulha, UFMG, Museu da Inconfidência, Reitoria da UFMG, Centro Cultural Usiminas. Participou como jurado de editais como Vale do Rio do Doce, Casa Fiat de Cultura, Palácio das Artes, Salão de Itabirito, Salão de Anápolis, Centro Cultural UFMG, dentre outros. &amp;#10;Professor Permanente do Programa de Pós-graduação em Artes da Escola de Belas Artes e Professor Associado da graduação da mesma instituição. Orienta trabalhos de doutorado e mestrado tendo inúmeros pesquisadores que já concluíram sua formação. &amp;#10;Na gestão foi Diretor do Centro Cultural UFMG, Diretor de Ação Cultural da UFMG, Diretor Geral do Festival de Inverno da UFMG, Diretor Geral do Festival de Verão UFMG.",18-04-2022,Universidade Federal de Minas Gerais,
Rumos da arte: Ensino Fundamental - Anos Finais (8º ano) (Manual do Professor),2018,Português,VAZIO,"['Mariana de Lima e Muniz', 'Maurílio Andrade Rocha', 'Rodrigo Vivas', 'Ana Cristina Carvalho Pereira']","['1', '2', '3', '4']",['4'],8524050960433272,Ana Cristina Carvalho Pereira,Pereira,"PEREIRA, A. C. C.;CARVALHO PEREIRA, ANA CRISTINA;PEREIRA, ANA CRISTINA CARVALHO",São Paulo,SP,"Possui graduação em Pedagogia Licenciatura Plena pelo Centro Universitário de Belo Horizonte (2001), mestrado em Educação Tecnológica pelo Centro Federal de Educação Tecnológica de Minas Gerais (2005) e doutorado em Pós Graduação em Estudos Lingüísticos pela Universidade Federal de Minas Gerais (2010). Atualmente é professor associado da Universidade Federal de Minas Gerais, membro da Associação Brasileira de Pesquisa e Pós-Graduação em Artes Cênicas, colaborador da Associação Nacional de Pós-Graduação e Pesquisa em Letras e Linguística, assessora da Prefeitura Municipal de Belo Horizonte, profissional de dança da Associação Profissional dos Profissionais da Dança, bailarina/coreógrafa/maitre do Sindicato dos Artistas e Técnicos em Espetáculos de Diversões de MG, bailarina do Sindicato dos Artistas e Técnicos em Espetáculos de Diversões, sócio do Conselho Brasileiro de Dança e bailarina da Associação Profissional dos Artistas e Técnicos em Espetáculos de Diversões. Tem experiência na área de Educação, com ênfase em Educação, atuando principalmente nos seguintes temas: analogias e metáforas, recurso didático, dança, dança clássica e formação humana.",13-04-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0003-2421-6757
Material didático do projeto Música na Escola,1997,Português,VAZIO,"['Carlos Kater', 'Rosa Lúsica dos mares Guia', 'Matheus Braga', 'Maria Betânia Parizzi Fonseca', 'José Adolfo Moura']","['1', '2', '3', '4', '5']",['4'],7576459260804816,Maria Betânia Parizzi Fonseca,Fonseca,"PARIZZI, Betânia;PARIZZI, Maria Betânia",Teófilo Otoni,MG,"Professora Associada da Escola de Música da UFMG. Pós-Doutora pela Université Paris-Diderot, Doutora  em Ciências da Saúde (área de concentração: Saúde Criança e do Adolescente - linha de pesquisa: desenvolvimento da criança) pela Faculdade de Medicina da UFMG. Mestre e especialista em Educação Musical pela Universidade Federal de Minas Gerais e Bacharela em Piano pela mesma instituição. Atua na Graduação e na Pós-graduação da Escola de Música onde desenvolve pesquisas sobre as relações entre música, cognição e desenvolvimento humano, com ênfase no desenvolvimento cognitivo-musical nos primeiros anos de vida, nas relações da música e autismo e na formação do professor de Música. Foi diretora do CMI - Centro de Musicalização Integrado, órgão complementar da Escola de Música da UFMG de 2010 a 2019. Foi Diretora do Núcleo Villa-Lobos de Educação Musical de 1991 a 2009. Coordena o Grupo de Pesquisa MUSICOG - Música, Cognição e Desenvolvimento Humano (CNPq). Tem atuado na concepção, direção artística e performance de concertos voltados para bebês. Dentre suas principais publicações estão os livros: O bebê e a Música (2020), Musiquês: é uma língua ou uma música? (2018);  Musicalização na Escolar regular - formando professores e alunos (2016); PianoBrincando (1993, 2020), além de artigos sobre  música, cognição e educação musical.",15-05-2022,Universidade Federal de Minas Gerais,
Rumos da arte: Ensino Fundamental - Anos Finais (8º ano) (Livro do Aluno),2018,Português,VAZIO,"['Mariana de Lima e Muniz', 'Maurílio Andrade Rocha', 'Rodrigo Vivas', 'Ana Cristina Carvalho Pereira']","['1', '2', '3', '4']",['4'],8524050960433272,Ana Cristina Carvalho Pereira,Pereira,"PEREIRA, A. C. C.;CARVALHO PEREIRA, ANA CRISTINA;PEREIRA, ANA CRISTINA CARVALHO",São Paulo,SP,"Possui graduação em Pedagogia Licenciatura Plena pelo Centro Universitário de Belo Horizonte (2001), mestrado em Educação Tecnológica pelo Centro Federal de Educação Tecnológica de Minas Gerais (2005) e doutorado em Pós Graduação em Estudos Lingüísticos pela Universidade Federal de Minas Gerais (2010). Atualmente é professor associado da Universidade Federal de Minas Gerais, membro da Associação Brasileira de Pesquisa e Pós-Graduação em Artes Cênicas, colaborador da Associação Nacional de Pós-Graduação e Pesquisa em Letras e Linguística, assessora da Prefeitura Municipal de Belo Horizonte, profissional de dança da Associação Profissional dos Profissionais da Dança, bailarina/coreógrafa/maitre do Sindicato dos Artistas e Técnicos em Espetáculos de Diversões de MG, bailarina do Sindicato dos Artistas e Técnicos em Espetáculos de Diversões, sócio do Conselho Brasileiro de Dança e bailarina da Associação Profissional dos Artistas e Técnicos em Espetáculos de Diversões. Tem experiência na área de Educação, com ênfase em Educação, atuando principalmente nos seguintes temas: analogias e metáforas, recurso didático, dança, dança clássica e formação humana.",13-04-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0003-2421-6757
"Patrimônio e Cultura: memória, identidade e reconhecimento",2021,Português,VAZIO,"['Delton Aparecido Felipe', 'Otair Fernandes Oliveira', 'Giane Vargas Escobar', 'Benjamin Xavier de Paula', 'Luciane Ribeiro Dias Gonçalves']","['1', '2', '3', '4', '5']",['4'],4904989732251971,Benjamin Xavier de Paula,Paula,"PAULA, Benjamin Xavier de",Piatã,BA,"Benjamin Xavier de Paula é Pós Doutor pelo Centro de Estudos Sociais, Universidade de Coimbra ? CES/UC (Núcleo de Estudos sobre Democracia, Cidadania e Direito - DECIDe) com financiamento da Coordenação de Aperfeiçoamento de Pessoal de Nível Superior ? CAPES Brasil (Processo Processo - 1483-14-5); Professor do Ensino Superior Adjunto; Professor Colaborador no Programa de Pós Graduação em Artes (PROF-Artes) do Instituto de Artes da Universidade Federal de Uberlândia; e, Pesquisador do Grupo de Estudos e Pesquisas em Didática do Ensino de Geografia e História ? GEPEH/PPGED-UFU. É doutor em educação pelo Programa de Pós-Graduação em Educação da Universidade Federal de Uberlândia ? PPGED/UFU, onde defendeu a tese intitulada ?A Educação para as Relações Étnico-raciais  e o Estudo da História e Cultura da África e Afro-brasileira: formação, saberes e práticas educativas?, com apoio do Programa Mineiro da Capacitação Docente (PMCD) financiado pela Fundação de Amparo a Pesquisa do Estado de Minas Gerais (FAPEMIG), e pela CAPES-Brasil; é mestre em educação pelo Programa de Pós Graduação em Educação da Faculdade de Educação da Universidade de São Paulo (FEUSP) onde defendeu a dissertação de mestrado intitulada ?Do PAIUB ao ?provão?: avaliação institucional do ensino superior no Brasil?, com apoio da CAPES-Brasil; e, bacharel e licenciado em História pela Universidade Estadual Paulista Júlio de Mesquita Filho ? UNESP. Tem experiência na área de História e Educação, com ênfase em Educação, atuando principalmente nos seguintes temas: Ensino de História, História e Cultura Afro-brasileira, História da África, Políticas Educacionais, Formação de Professores. É autor de diversas publicações no Brasil e no exterior: Portugal, Espanha, Nigéria, Argentina, Uruguai, dentre outros países.",12-07-2022,Universidade de Coimbra,https://orcid.org/0000-0002-0710-8810
Rumos da arte: Ensino Fundamental - Anos Finais (7º ano) (Manual do Professor),2018,Português,VAZIO,"['Mariana de Lima e Muniz', 'Maurílio Andrade Rocha', 'Rodrigo Vivas', 'Ana Cristina Carvalho Pereira']","['1', '2', '3', '4']",['4'],8524050960433272,Ana Cristina Carvalho Pereira,Pereira,"PEREIRA, A. C. C.;CARVALHO PEREIRA, ANA CRISTINA;PEREIRA, ANA CRISTINA CARVALHO",São Paulo,SP,"Possui graduação em Pedagogia Licenciatura Plena pelo Centro Universitário de Belo Horizonte (2001), mestrado em Educação Tecnológica pelo Centro Federal de Educação Tecnológica de Minas Gerais (2005) e doutorado em Pós Graduação em Estudos Lingüísticos pela Universidade Federal de Minas Gerais (2010). Atualmente é professor associado da Universidade Federal de Minas Gerais, membro da Associação Brasileira de Pesquisa e Pós-Graduação em Artes Cênicas, colaborador da Associação Nacional de Pós-Graduação e Pesquisa em Letras e Linguística, assessora da Prefeitura Municipal de Belo Horizonte, profissional de dança da Associação Profissional dos Profissionais da Dança, bailarina/coreógrafa/maitre do Sindicato dos Artistas e Técnicos em Espetáculos de Diversões de MG, bailarina do Sindicato dos Artistas e Técnicos em Espetáculos de Diversões, sócio do Conselho Brasileiro de Dança e bailarina da Associação Profissional dos Artistas e Técnicos em Espetáculos de Diversões. Tem experiência na área de Educação, com ênfase em Educação, atuando principalmente nos seguintes temas: analogias e metáforas, recurso didático, dança, dança clássica e formação humana.",13-04-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0003-2421-6757
Rumos da arte: Ensino Fundamental - Anos Finais (9º ano) (Livro do Aluno),2018,Português,VAZIO,"['Mariana de Lima e Muniz', 'Maurílio Andrade Rocha', 'Rodrigo Vivas', 'Ana Cristina Carvalho Pereira']","['1', '2', '3', '4']",['4'],8524050960433272,Ana Cristina Carvalho Pereira,Pereira,"PEREIRA, A. C. C.;CARVALHO PEREIRA, ANA CRISTINA;PEREIRA, ANA CRISTINA CARVALHO",São Paulo,SP,"Possui graduação em Pedagogia Licenciatura Plena pelo Centro Universitário de Belo Horizonte (2001), mestrado em Educação Tecnológica pelo Centro Federal de Educação Tecnológica de Minas Gerais (2005) e doutorado em Pós Graduação em Estudos Lingüísticos pela Universidade Federal de Minas Gerais (2010). Atualmente é professor associado da Universidade Federal de Minas Gerais, membro da Associação Brasileira de Pesquisa e Pós-Graduação em Artes Cênicas, colaborador da Associação Nacional de Pós-Graduação e Pesquisa em Letras e Linguística, assessora da Prefeitura Municipal de Belo Horizonte, profissional de dança da Associação Profissional dos Profissionais da Dança, bailarina/coreógrafa/maitre do Sindicato dos Artistas e Técnicos em Espetáculos de Diversões de MG, bailarina do Sindicato dos Artistas e Técnicos em Espetáculos de Diversões, sócio do Conselho Brasileiro de Dança e bailarina da Associação Profissional dos Artistas e Técnicos em Espetáculos de Diversões. Tem experiência na área de Educação, com ênfase em Educação, atuando principalmente nos seguintes temas: analogias e metáforas, recurso didático, dança, dança clássica e formação humana.",13-04-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0003-2421-6757
